Bin,Completeness,Contamination,GC_content,N50,N_contigs,Size,Classification
CRR657435_bin.14,98.92,0.537,0.547,130106,27,2392187,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__Pullibacteroides sp910586395
CRR657435_bin.16,99.82,0,0.366,74040,48,1822038,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
CRR657435_bin.17,91.32,0,0.536,38615,123,2704376,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689665
CRR657435_bin.18,92,0.929,0.468,52908,106,3515299,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp910585845
CRR657435_bin.19,97.98,0,0.384,53239,99,2196706,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp009774735
CRR657435_bin.2,92.45,0.314,0.553,121656,30,2140243,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
CRR657435_bin.20,97.84,0.537,0.546,162312,34,2001488,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__Pullibacteroides sp910578275
CRR657435_bin.22,97.54,1.132,0.495,54583,79,2728761,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689415
CRR657435_bin.24,98.84,1.923,0.309,194692,84,855919,d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__MGBC110633;s__
CRR657435_bin.25,97.95,0.85,0.559,31882,126,2606992,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A
CRR657435_bin.27,97.31,0,0.46,101078,64,3299394,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG8773;s__RGIG8773 sp910584715
CRR657435_bin.28,95.16,1.194,0.51,50634,77,2546537,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
CRR657435_bin.29,98.53,2.684,0.6,57153,88,2535581,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp910588635
CRR657435_bin.32,90.43,0,0.455,17467,216,2539722,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum sp015233825
CRR657435_bin.33,96.37,1.006,0.519,44850,79,2324155,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp900539915
CRR657435_bin.34,92.51,1.932,0.487,82960,66,3626557,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp910576815
CRR657435_bin.35,97.65,0.671,0.48,99528,50,3489199,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp910583555
CRR657435_bin.36,94.71,1.132,0.492,117224,47,2818434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910587665
CRR657435_bin.38,94.33,1.603,0.529,18373,232,2749992,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella sp001689575
CRR657435_bin.39,94.42,2.083,0.454,98530,70,3903803,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__
CRR657435_bin.4,92.28,1.32,0.502,17781,188,2485074,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri
CRR657435_bin.40,97.4,0,0.429,164167,57,3054783,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__V9D3004;s__
CRR657435_bin.41,98.65,0,0.389,171906,21,2376471,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp910577195
CRR657435_bin.43,94.28,3.504,0.507,46644,120,2587901,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella sp004793885
CRR657435_bin.45,94.38,0,0.257,234656,15,1368033,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UMGS995;s__
CRR657435_bin.49,97.79,1.257,0.524,25939,145,2440982,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris
CRR657435_bin.51,91.92,0.574,0.641,27371,122,1696007,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
CRR657435_bin.52,90.03,2.028,0.488,120828,40,3085896,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910586485
CRR657435_bin.53,96.17,0.714,0.403,10820,285,1999699,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
CRR657435_bin.55,90.93,0.356,0.631,38733,108,2532348,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__
CRR657435_bin.56,96.43,3.16,0.477,72471,99,4656337,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774245
CRR657435_bin.57,96.55,3.448,0.311,50272,90,2627115,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
CRR657435_bin.59,91.93,0.099,0.525,12456,183,1652618,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__
CRR657435_bin.60,94.47,0.16,0.574,218481,13,2002865,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
CRR657435_bin.61,95.8,0.743,0.5,128239,128,3107276,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp910584955
CRR657435_bin.62,93.23,2.431,0.524,102267,51,3878786,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910584375
CRR657435_bin.67,93.71,1.415,0.405,11730,280,2429706,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium;s__Ileibacterium valens
CRR657435_bin.68,98.22,0,0.436,213449,57,2348308,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657435_bin.69,93.86,0,0.413,11024,311,2422700,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp910579835
CRR657435_bin.70,92.74,0.201,0.46,55202,50,1669853,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma sp910578765
CRR657435_bin.71,96.87,0,0.593,336387,13,1929411,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825
CRR657435_bin.72,98.65,0.671,0.451,90622,68,3186435,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp910584645
CRR657436_bin.1,97.98,0.671,0.33,130977,43,3206790,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-603;s__
CRR657436_bin.10,92.85,1.886,0.512,49655,126,2648169,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
CRR657436_bin.11,93.54,0.537,0.547,162191,18,1819149,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__Pullibacteroides sp910578275
CRR657436_bin.13,94.62,4.492,0.488,88598,71,3691065,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910586485
CRR657436_bin.19,98.65,0.671,0.45,107738,46,3231000,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp910584645
CRR657436_bin.21,95.16,0.201,0.454,26133,113,1830883,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma sp910578765
CRR657436_bin.24,92.31,0,0.456,17364,216,2604376,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum sp015233825
CRR657436_bin.29,94.29,0.377,0.63,49606,65,1895847,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__MGBC124762;s__
CRR657436_bin.32,95.12,0,0.463,74945,77,2954560,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-317;s__
CRR657436_bin.34,98.86,0.377,0.489,117385,50,3057110,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp910587665
CRR657436_bin.37,93.58,0.44,0.535,39340,128,2739427,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689665
CRR657436_bin.38,99.82,0,0.366,58068,66,1827283,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
CRR657436_bin.41,93.15,1.449,0.488,69751,83,3593877,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp910576815
CRR657436_bin.42,98.46,0.022,0.454,48503,119,3426264,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp910577325
CRR657436_bin.43,92.66,0.307,0.634,18157,177,2413987,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__
CRR657436_bin.46,95.56,0.591,0.519,25722,253,2679143,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp009773975
CRR657436_bin.47,97.35,0.125,0.552,127219,32,2216146,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
CRR657436_bin.48,97.31,0,0.405,169384,24,2173172,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__
CRR657436_bin.49,97.52,0.377,0.501,84982,44,2589532,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri
CRR657436_bin.5,92.69,1.685,0.286,73368,29,1141505,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__
CRR657436_bin.51,93.3,0,0.47,51211,120,3598772,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp910585845
CRR657436_bin.52,96.4,3.504,0.404,17493,206,2531748,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium;s__Ileibacterium valens
CRR657436_bin.54,91.27,0.377,0.526,54465,66,2303169,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris
CRR657436_bin.56,98.84,1.923,0.287,184239,53,763273,d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__MGBC110633;s__
CRR657436_bin.57,95.8,0,0.474,49042,105,3021551,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG8773;s__
CRR657436_bin.59,92.98,2.268,0.464,26657,200,3888831,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774345
CRR657436_bin.6,94.91,2.531,0.491,10031,375,2657659,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC164599;s__
CRR657436_bin.61,94.61,4.214,0.478,140217,38,3660525,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__
CRR657436_bin.63,97.41,3.448,0.311,47921,96,2621398,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
CRR657436_bin.64,97.74,0,0.431,135911,45,2975584,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__V9D3004;s__
CRR657436_bin.66,99.94,0.403,0.36,103577,48,1705143,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
CRR657436_bin.67,94.84,1.217,0.403,12636,244,1935145,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus
CRR657436_bin.70,97.97,1.689,0.356,51285,150,4140664,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp910586555
CRR657436_bin.71,99.32,0.335,0.452,318217,18,2818422,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp910587045
CRR657436_bin.74,93.96,1.132,0.547,25048,129,2231452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp009775225
CRR657436_bin.8,98.92,0.537,0.547,149967,24,2345213,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__Pullibacteroides sp910586395
CRR657436_bin.80,94.71,4.72,0.6,49875,93,2827737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
CRR657436_bin.82,95.48,4.938,0.484,77005,58,3172437,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum sp009775095
CRR657436_bin.85,94.67,1.6,0.52,47811,77,2251846,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp900539915
CRR657436_bin.86,98.22,0,0.434,213503,70,2220884,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657436_bin.87,100,0.671,0.475,274377,10,2809801,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp910577605
CRR657436_bin.91,93.2,0.377,0.505,52063,70,2068145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689565
CRR657436_bin.92,98.07,1.891,0.573,177194,18,2113197,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
CRR657436_bin.93,90.32,0.766,0.465,39474,112,3037435,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp910587895
CRR657437_bin.11,99.45,4.847,0.522,89025,216,4766378,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910584375
CRR657437_bin.12,93.58,0,0.538,39985,110,2698160,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689665
CRR657437_bin.15,92.69,0.042,0.493,27234,125,2274938,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp910585445
CRR657437_bin.18,97.29,1.351,0.351,63547,127,4210740,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp009774235
CRR657437_bin.19,97.16,1.347,0.455,16678,253,2840640,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum sp015233825
CRR657437_bin.20,99.82,1.06,0.368,37024,80,1767303,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D ganmani
CRR657437_bin.22,97.37,2.978,0.46,53056,132,4360229,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774345
CRR657437_bin.23,98.69,0,0.442,37642,100,2596865,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Turicimonas;s__Turicimonas muris
CRR657437_bin.26,91.76,3.504,0.51,48756,96,2467288,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella sp004793885
CRR657437_bin.28,94.4,0.628,0.497,35291,116,2575652,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001689415
CRR657437_bin.29,97.98,0.671,0.477,56181,67,2191681,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp900540295
CRR657437_bin.30,97.35,0.388,0.524,23327,179,2853073,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella sp002494015
CRR657437_bin.31,97.6,0.518,0.613,11986,258,2163126,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__D16-63;s__
CRR657437_bin.32,99.19,2.911,0.644,156526,26,2410806,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002358415
CRR657437_bin.37,96.65,1.412,0.462,47849,128,3388238,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp910587895
CRR657437_bin.38,94.25,0.574,0.459,113443,54,3321832,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__
CRR657437_bin.41,94.56,4.444,0.488,107936,55,3560945,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910586485
CRR657437_bin.42,95.03,1.033,0.639,22793,144,1784389,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
CRR657437_bin.43,92.4,1.629,0.579,10636,232,1838169,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235
CRR657437_bin.44,93.96,1.68,0.552,107169,33,2158544,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp002490635
CRR657437_bin.45,97.74,0,0.429,101552,52,2917931,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__V9D3004;s__
CRR657437_bin.46,94.9,0.566,0.522,65794,68,2444961,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris
CRR657437_bin.49,98.22,0,0.438,213448,21,2102096,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp003512875
CRR657437_bin.5,96.55,3.496,0.311,10719,323,2524328,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
CRR657437_bin.50,98.92,0.537,0.548,63782,41,2287269,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__Pullibacteroides sp910586395
CRR657437_bin.51,98.3,0.377,0.504,52093,67,2130590,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689565
CRR657437_bin.53,91.32,0.377,0.523,92097,37,2028107,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__UBA3263 sp001689615
CRR657437_bin.54,91.14,2.138,0.509,49217,89,2473951,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Amulumruptor;s__Amulumruptor sp001689515
CRR657437_bin.57,97.84,0,0.434,37332,112,2337011,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp009935865
CRR657437_bin.58,97.84,0.537,0.546,161979,42,1976434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__Pullibacteroides sp910578275
CRR657437_bin.59,93.39,0.377,0.524,96661,49,2464482,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp001689535
CRR657437_bin.6,94.71,1.245,0.402,62241,115,3736117,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp910584345
CRR657437_bin.61,96.09,3.369,0.426,22357,135,2020227,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella newyorkensis
CRR657437_bin.64,100,0,0.69,54999,61,2095406,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__NM07-P-09;s__NM07-P-09 sp004793665
CRR657437_bin.66,91.94,0.377,0.471,46062,82,2441301,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485
CRR657437_bin.67,98.3,1.257,0.511,87395,54,2386778,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp003979155
CRR657437_bin.7,97.58,0,0.467,49463,141,3855044,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp910585845
CRR657437_bin.8,93.71,2.021,0.403,23412,157,2375836,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Ileibacterium;s__Ileibacterium valens
CRR657438_bin.10,91.94,0.167,0.496,48626,76,2518765,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp910576545
CRR657438_bin.12,99.94,0.403,0.36,171236,33,1774424,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C hepaticus
CRR657438_bin.13,94.55,2.56,0.506,48203,88,2610348,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella sp004793885
CRR657438_bin.20,91.91,0.487,0.487,93582,39,2607468,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7109;s__UBA7109 sp910580235
CRR657438_bin.22,100,0,0.286,27069,136,2752858,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia cocleata
CRR657438_bin.26,90.85,0.679,0.454,80025,87,3858480,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
